GEO ID,County,State Abbreviation,State,Year,County PrEP-to-Need Ratio,Male PrEP-to-Need Ratio,Female PrEP-to-Need Ratio,Age LE 24 PrEP-to-Need Ratio,Age 25-34 PrEP-to-Need Ratio,Age 35-44 PrEP-to-Need Ratio,Age 45-54 PrEP-to-Need Ratio,Age 55+ PrEP-to-Need Ratio
8075,Logan County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8077,Mesa County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8079,Mineral County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8081,Moffat County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8083,Montezuma County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8085,Montrose County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8087,Morgan County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8089,Otero County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8091,Ouray County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8093,Park County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8095,Phillips County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8097,Pitkin County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8099,Prowers County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8101,Pueblo County,CO,Colorado,2018,8.8,-1,-1,-1,-1,-1,-1,-1
8103,Rio Blanco County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8105,Rio Grande County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8107,Routt County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8109,Saguache County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8111,San Juan County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8113,San Miguel County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8115,Sedgwick County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8117,Summit County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8119,Teller County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8121,Washington County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
8123,Weld County,CO,Colorado,2018,5.89,-1,-1,3.67,8.4,-1,3.8,-1
8125,Yuma County,CO,Colorado,2018,-1,-1,-1,-1,-1,-1,-1,-1
9001,Fairfield County,CT,Connecticut,2018,13.74,17.57,3.23,34.2,12.95,11.55,15.8,6.5
9003,Hartford County,CT,Connecticut,2018,8.48,11.62,2.44,7.31,16.94,9.33,4.46,5.78
9005,Litchfield County,CT,Connecticut,2018,-1,-1,-1,-1,-1,-1,-1,-1
9007,Middlesex County,CT,Connecticut,2018,13.5,-1,-1,-1,-1,-1,-1,-1
9009,New Haven County,CT,Connecticut,2018,8.2,10.22,2.88,5.63,11.21,13.5,5.74,4.27
9011,New London County,CT,Connecticut,2018,1.13,-1,-1,-1,-1,-1,-1,-1
9013,Tolland County,CT,Connecticut,2018,10.44,-1,-1,-1,-1,-1,3.4,-1
9015,Windham County,CT,Connecticut,2018,-1,-1,-1,-1,-1,-1,-1,-1
10001,Kent County,DE,Delaware,2018,3.84,4.79,1,1,-1,3.2,-1,-1
10003,New Castle County,DE,Delaware,2018,3.36,4.36,0.85,1.89,4.5,3.48,3.54,2.5
10005,Sussex County,DE,Delaware,2018,8,-1,-1,-1,-1,-1,-1,-1
11001,District of Columbia,DC,"Washington, D.C.",2018,-4,-4,-4,-4,-4,-4,-4,-4
12001,Alachua County,FL,Florida,2018,2.68,2.96,1.38,-1,6.9,3.57,1.57,-1
12003,Baker County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12005,Bay County,FL,Florida,2018,1.69,1.7,1.6,-1,2.44,2,0.67,-1
12007,Bradford County,FL,Florida,2018,1.6,-1,-1,-1,-1,-1,-1,-1
12009,Brevard County,FL,Florida,2018,4.18,5.92,0.47,3.56,6.43,5.22,3.64,2
12011,Broward County,FL,Florida,2018,4.11,5.05,0.83,1.84,3.21,4.64,6.54,5.28
12013,Calhoun County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12015,Charlotte County,FL,Florida,2018,6.44,-1,-1,-1,-1,-1,-1,-1
12017,Citrus County,FL,Florida,2018,7.67,-1,-1,-1,-1,-1,-1,-1
12019,Clay County,FL,Florida,2018,2.89,3.62,1,-1,2.44,-1,-1,-1
12021,Collier County,FL,Florida,2018,2.67,-1,-1,-1,2.88,2.46,2.33,-1
12023,Columbia County,FL,Florida,2018,2.13,-1,-1,-1,-1,-1,-1,-1
12027,DeSoto County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12029,Dixie County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12031,Duval County,FL,Florida,2018,1.38,1.71,0.54,0.78,1.6,1.94,1.54,1.28
12033,Escambia County,FL,Florida,2018,2.1,2.35,0.78,2.44,2.5,2.55,1.69,0.88
12035,Flagler County,FL,Florida,2018,1.61,-1,-1,-1,1.43,-1,-1,-1
12037,Franklin County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12039,Gadsden County,FL,Florida,2018,2.4,-1,-1,-1,-1,-1,-1,-1
12041,Gilchrist County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12043,Glades County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12045,Gulf County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12047,Hamilton County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12049,Hardee County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12051,Hendry County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12053,Hernando County,FL,Florida,2018,3.79,-1,-1,-1,5.8,-1,-1,1
12055,Highlands County,FL,Florida,2018,6.5,-1,-1,-1,-1,-1,-1,-1
12057,Hillsborough County,FL,Florida,2018,3.35,4.04,0.77,1.95,3.49,4.3,4.66,2.55
12059,Holmes County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12061,Indian River County,FL,Florida,2018,5.6,-1,-1,-1,-1,-1,-1,-1
12063,Jackson County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12065,Jefferson County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12067,Lafayette County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12069,Lake County,FL,Florida,2018,4.63,5.43,1.44,2.08,7.83,12.2,4,1.5
12071,Lee County,FL,Florida,2018,2.72,3.45,0.76,2.07,3.2,3.05,2.2,3
12073,Leon County,FL,Florida,2018,2.25,2.88,-1,-1,4,2.89,3.6,-1
12075,Levy County,FL,Florida,2018,3.67,-1,-1,-1,-1,-1,-1,-1
12077,Liberty County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12079,Madison County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12081,Manatee County,FL,Florida,2018,2.75,3.37,0.6,-1,3.67,3.5,2.56,-1
12083,Marion County,FL,Florida,2018,2.38,3.34,0.83,2.22,3.33,2.7,1.6,1.83
12085,Martin County,FL,Florida,2018,6.5,-1,-1,-1,-1,-1,-1,-1
12086,Miami-Dade County,FL,Florida,2018,2.79,3.26,1.05,2.24,2.72,3.32,3.83,1.83
12087,Monroe County,FL,Florida,2018,3.35,-1,-1,-1,4,2.8,-1,-1
12089,Nassau County,FL,Florida,2018,3,-1,-1,-1,-1,-1,-1,-1
12091,Okaloosa County,FL,Florida,2018,6,9.25,-1,-1,-1,-1,-1,-1
12093,Okeechobee County,FL,Florida,2018,3.2,-1,-1,-1,-1,-1,-1,-1
12095,Orange County,FL,Florida,2018,2.8,3.38,0.51,1.14,3.51,3.63,3.7,1.98
12097,Osceola County,FL,Florida,2018,3.04,3.65,0.82,2.64,4.5,4.31,2.38,0.88
12099,Palm Beach County,FL,Florida,2018,2.65,3.44,0.49,2.06,3.28,2.44,3.54,1.82
12101,Pasco County,FL,Florida,2018,4.58,5.79,1.09,-1,4.47,5.75,4,-1
12103,Pinellas County,FL,Florida,2018,3.63,4.31,0.91,2.12,3.9,3.71,4.09,3.96
12105,Polk County,FL,Florida,2018,2.7,3.65,0.69,1.7,3.18,5,3.77,0.89
12107,Putnam County,FL,Florida,2018,5,-1,-1,-1,-1,-1,-1,-1
12109,St. Johns County,FL,Florida,2018,2.67,3.33,1,1.6,3.67,2.33,-1,-1
12111,St. Lucie County,FL,Florida,2018,1.66,2.15,0.55,1.6,2.31,3.2,0.89,1
12113,Santa Rosa County,FL,Florida,2018,5.42,-1,-1,-1,-1,-1,-1,-1
12115,Sarasota County,FL,Florida,2018,4.43,5.17,1.17,-1,4.33,5.5,3,-1
12117,Seminole County,FL,Florida,2018,3.09,3.66,0.93,1.67,3.87,5,3.07,2.2
12119,Sumter County,FL,Florida,2018,4.5,-1,-1,-1,-1,-1,-1,-1
12121,Suwannee County,FL,Florida,2018,1.67,-1,-1,-1,-1,-1,-1,-1
12123,Taylor County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12125,Union County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12127,Volusia County,FL,Florida,2018,2.65,3.2,0.75,1.33,3.22,8.67,1.89,1.8
12129,Wakulla County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12131,Walton County,FL,Florida,2018,-1,-1,-1,-1,-1,-1,-1,-1
12133,Washington County,FL,Florida,2018,1.6,-1,-1,-1,-1,-1,-1,-1
13001,Appling County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13003,Atkinson County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13005,Bacon County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13007,Baker County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13009,Baldwin County,GA,Georgia,2018,1.5,-1,-1,-1,-1,-1,-1,-1
13011,Banks County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13013,Barrow County,GA,Georgia,2018,4.8,-1,-1,-1,-1,-1,-1,-1
13015,Bartow County,GA,Georgia,2018,5,-1,-1,-1,-1,-1,-1,-1
13017,Ben Hill County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13019,Berrien County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13021,Bibb County,GA,Georgia,2018,0.7,0.96,0.29,-1,0.5,0.86,1.17,-1
13023,Bleckley County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13025,Brantley County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13027,Brooks County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13029,Bryan County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13031,Bulloch County,GA,Georgia,2018,1,-1,-1,-1,-1,-1,-1,-1
13033,Burke County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13035,Butts County,GA,Georgia,2018,0.62,-1,-1,-1,-1,-1,-1,-1
13037,Calhoun County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13039,Camden County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13043,Candler County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13045,Carroll County,GA,Georgia,2018,4.71,-1,-1,-1,-1,-1,-1,-1
13047,Catoosa County,GA,Georgia,2018,1.43,-1,-1,-1,-1,-1,-1,-1
13049,Charlton County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13051,Chatham County,GA,Georgia,2018,1.54,1.85,0.75,1.24,1.25,4.44,1.13,1
13053,Chattahoochee County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13055,Chattooga County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13057,Cherokee County,GA,Georgia,2018,3.61,-1,-1,-1,4,3,-1,-1
13059,Clarke County,GA,Georgia,2018,1.44,-1,-1,-1,-1,1.33,-1,-1
13061,Clay County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13063,Clayton County,GA,Georgia,2018,1.03,1.16,0.52,0.58,1.07,1.21,2.56,0.89
13065,Clinch County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13067,Cobb County,GA,Georgia,2018,1.94,2.23,0.79,1.25,2.05,2.52,2.58,1.47
13069,Coffee County,GA,Georgia,2018,1.5,-1,-1,-1,-1,-1,-1,-1
13071,Colquitt County,GA,Georgia,2018,1.5,-1,-1,-1,-1,-1,-1,-1
13073,Columbia County,GA,Georgia,2018,3.44,3,-1,-1,3.2,-1,-1,-1
13075,Cook County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13077,Coweta County,GA,Georgia,2018,2.73,-1,-1,-1,-1,1.8,-1,-1
13079,Crawford County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13081,Crisp County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13083,Dade County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13085,Dawson County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13087,Decatur County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13089,DeKalb County,GA,Georgia,2018,2.36,2.84,0.61,1,1.92,3.65,4.53,2.42
13091,Dodge County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13093,Dooly County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13095,Dougherty County,GA,Georgia,2018,0.62,0.76,-1,-1,0.75,-1,-1,-1
13097,Douglas County,GA,Georgia,2018,1.38,1.85,-1,-1,2.14,1.5,1.33,-1
13099,Early County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13101,Echols County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13103,Effingham County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13105,Elbert County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13107,Emanuel County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13109,Evans County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13111,Fannin County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13113,Fayette County,GA,Georgia,2018,2.43,-1,-1,-1,2.33,-1,-1,-1
13115,Floyd County,GA,Georgia,2018,2.64,-1,-1,-1,-1,-1,1.2,-1
13117,Forsyth County,GA,Georgia,2018,6.83,-1,-1,-1,-1,3,-1,-1
13119,Franklin County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13121,Fulton County,GA,Georgia,2018,2.52,2.92,0.71,1.08,1.88,3.9,4.43,2.95
13123,Gilmer County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13125,Glascock County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13127,Glynn County,GA,Georgia,2018,0.85,-1,-1,-1,1.5,-1,-1,-1
13129,Gordon County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13131,Grady County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13133,Greene County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13135,Gwinnett County,GA,Georgia,2018,2.21,2.71,0.67,1.34,2.65,2.8,1.92,3.86
13137,Habersham County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13139,Hall County,GA,Georgia,2018,2.6,-1,-1,-1,-1,-1,-1,-1
13141,Hancock County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13143,Haralson County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13145,Harris County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13147,Hart County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13149,Heard County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13151,Henry County,GA,Georgia,2018,1.61,1.93,0.73,1.08,1.37,2.5,-1,-1
13153,Houston County,GA,Georgia,2018,1.26,-1,-1,-1,1.75,1,-1,-1
13155,Irwin County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13157,Jackson County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13159,Jasper County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13161,Jeff Davis County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13163,Jefferson County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13165,Jenkins County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13167,Johnson County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13169,Jones County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13171,Lamar County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13173,Lanier County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13175,Laurens County,GA,Georgia,2018,1.11,-1,-1,-1,-1,-1,-1,-1
13177,Lee County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13179,Liberty County,GA,Georgia,2018,2.5,-1,-1,-1,-1,-1,-1,-1
13181,Lincoln County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13183,Long County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13185,Lowndes County,GA,Georgia,2018,0.61,-1,-1,0.42,0.82,0.64,-1,-1
13187,Lumpkin County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13189,McDuffie County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13191,McIntosh County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13193,Macon County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13195,Madison County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13197,Marion County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13199,Meriwether County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13201,Miller County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13205,Mitchell County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13207,Monroe County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13209,Montgomery County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13211,Morgan County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13213,Murray County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13215,Muscogee County,GA,Georgia,2018,0.52,0.68,0.25,-1,0.86,-1,0.83,-1
13217,Newton County,GA,Georgia,2018,3.2,-1,-1,-1,3.17,-1,-1,-1
13219,Oconee County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13221,Oglethorpe County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13223,Paulding County,GA,Georgia,2018,7.17,-1,-1,-1,-1,-1,-1,-1
13225,Peach County,GA,Georgia,2018,0.75,-1,-1,-1,-1,-1,-1,-1
13227,Pickens County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13229,Pierce County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13231,Pike County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13233,Polk County,GA,Georgia,2018,2,-1,-1,-1,-1,-1,-1,-1
13235,Pulaski County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13237,Putnam County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13239,Quitman County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13241,Rabun County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13243,Randolph County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13245,Richmond County,GA,Georgia,2018,1.02,1.2,0.46,0.26,1.14,-1,-1,0.63
13247,Rockdale County,GA,Georgia,2018,5.13,-1,-1,-1,-1,-1,-1,-1
13249,Schley County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13251,Screven County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13253,Seminole County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13255,Spalding County,GA,Georgia,2018,2.1,-1,-1,-1,1.6,-1,-1,-1
13257,Stephens County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13259,Stewart County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13261,Sumter County,GA,Georgia,2018,0.75,-1,-1,-1,-1,-1,-1,-1
13263,Talbot County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13265,Taliaferro County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13267,Tattnall County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13269,Taylor County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13271,Telfair County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13273,Terrell County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13275,Thomas County,GA,Georgia,2018,1,-1,-1,-1,-1,-1,-1,-1
13277,Tift County,GA,Georgia,2018,0.5,-1,-1,-1,-1,-1,-1,-1
13279,Toombs County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13281,Towns County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13283,Treutlen County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13285,Troup County,GA,Georgia,2018,2.22,-1,-1,-1,-1,-1,-1,-1
13287,Turner County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13289,Twiggs County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13291,Union County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13293,Upson County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13295,Walker County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13297,Walton County,GA,Georgia,2018,4.25,-1,-1,-1,-1,-1,-1,-1
13299,Ware County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13301,Warren County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13303,Washington County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13305,Wayne County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13307,Webster County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13309,Wheeler County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13311,White County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13313,Whitfield County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13315,Wilcox County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13317,Wilkes County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13319,Wilkinson County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
13321,Worth County,GA,Georgia,2018,-1,-1,-1,-1,-1,-1,-1,-1
15001,Hawaii County,HI,Hawaii,2018,7.25,6.75,-1,-1,-1,-1,-1,-1
15003,Honolulu County,HI,Hawaii,2018,7.17,7.66,3.17,5.55,6.12,16.14,7,5.43
15005,Kalawao County,HI,Hawaii,2018,-1,-1,-1,-1,-1,-1,-1,-1
15007,Kauai County,HI,Hawaii,2018,-1,-1,-1,-1,-1,-1,-1,-1
15009,Maui County,HI,Hawaii,2018,5.33,5,-1,-1,-1,-1,1.6,-1
16001,Ada County,ID,Idaho,2018,9.13,-2,-2,-2,-2,-2,-2,-2
16003,Adams County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16005,Bannock County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16007,Bear Lake County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16009,Benewah County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16011,Bingham County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16013,Blaine County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16015,Boise County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16017,Bonner County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16019,Bonneville County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16021,Boundary County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16023,Butte County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16025,Camas County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16027,Canyon County,ID,Idaho,2018,6.33,-2,-2,-2,-2,-2,-2,-2
16029,Caribou County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16031,Cassia County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16033,Clark County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16035,Clearwater County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16037,Custer County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16039,Elmore County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16041,Franklin County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16043,Fremont County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16045,Gem County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16047,Gooding County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16049,Idaho County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16051,Jefferson County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16053,Jerome County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16055,Kootenai County,ID,Idaho,2018,3.4,-2,-2,-2,-2,-2,-2,-2
16057,Latah County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16059,Lemhi County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16061,Lewis County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16063,Lincoln County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16065,Madison County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16067,Minidoka County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16069,Nez Perce County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16071,Oneida County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16073,Owyhee County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
16075,Payette County,ID,Idaho,2018,-1,-2,-2,-2,-2,-2,-2,-2
